DATE,Electricity,Humidity,Temperature
2020-07-28 04:00:00 EDT,955,76,23
2020-07-28 05:00:00 EDT,956,79,21.4
2020-07-28 06:00:00 EDT,1010,86,19.3
2020-07-28 07:00:00 EDT,1112,78,20.9
2020-07-28 08:00:00 EDT,1190,70,21.9
2020-07-28 09:00:00 EDT,1235,65,23.1
2020-07-28 10:00:00 EDT,1265,60,24.6
2020-07-28 11:00:00 EDT,1330,53,26.6
2020-07-28 12:00:00 EDT,1380,48,27.6
2020-07-28 13:00:00 EDT,1385,42,28.5
2020-07-28 14:00:00 EDT,1411,39,29.4
2020-07-28 15:00:00 EDT,1425,36,30.5
2020-07-28 16:00:00 EDT,1455,38,29
2020-07-28 17:00:00 EDT,1499,34,30.2
2020-07-28 18:00:00 EDT,1475,39,28.2
2020-07-28 19:00:00 EDT,1436,35,28.7
2020-07-28 20:00:00 EDT,1345,37,26.3
2020-07-28 21:00:00 EDT,1280,46,23.4
2020-07-28 22:00:00 EDT,1183,53,21.6
2020-07-28 23:00:00 EDT,1071,57,20.5
2020-07-29 00:00:00 EDT,973,57,20.6
2020-07-29 01:00:00 EDT,900,68,18.4
2020-07-29 02:00:00 EDT,843,69,18.2
2020-07-29 03:00:00 EDT,870,75,17.8
2020-07-29 04:00:00 EDT,877,79,18.3
2020-07-29 05:00:00 EDT,876,83,18.3
2020-07-29 06:00:00 EDT,927,84,18.5
2020-07-29 07:00:00 EDT,994,78,19.1
2020-07-29 08:00:00 EDT,1078,76,20.3
2020-07-29 09:00:00 EDT,1124,72,22.1
2020-07-29 10:00:00 EDT,1189,89,20.1
2020-07-29 11:00:00 EDT,1224,77,22.4
2020-07-29 12:00:00 EDT,1310,70,24.9
2020-07-29 13:00:00 EDT,1314,70,24.3
2020-07-29 14:00:00 EDT,1340,61,25.6
2020-07-29 15:00:00 EDT,1383,49,27
2020-07-29 16:00:00 EDT,1395,46,27.1
2020-07-29 17:00:00 EDT,1447,76,23.7
2020-07-29 18:00:00 EDT,1365,72,21
2020-07-29 19:00:00 EDT,1265,85,19.2
2020-07-29 20:00:00 EDT,1171,90,17.5
2020-07-29 21:00:00 EDT,1127,94,18.1
2020-07-29 22:00:00 EDT,1067,95,18.7
2020-07-29 23:00:00 EDT,971,97,17.2
2020-07-30 00:00:00 EDT,902,97,17.3
2020-07-30 01:00:00 EDT,837,97,17.1
2020-07-30 02:00:00 EDT,817,98,16.9
2020-07-30 03:00:00 EDT,797,98,16.7
2020-07-30 04:00:00 EDT,798,99,15.9
2020-07-30 05:00:00 EDT,814,99,15.5
2020-07-30 06:00:00 EDT,876,99,15.1
2020-07-30 07:00:00 EDT,960,99,16.2
2020-07-30 08:00:00 EDT,1039,95,18.8
2020-07-30 09:00:00 EDT,1078,81,21.1
2020-07-30 10:00:00 EDT,1146,72,22.5
2020-07-30 11:00:00 EDT,1174,61,24.2
2020-07-30 12:00:00 EDT,1228,52,26
2020-07-30 13:00:00 EDT,1255,51,26.3
2020-07-30 14:00:00 EDT,1271,49,26.4
2020-07-30 15:00:00 EDT,1267,49,25.9
2020-07-30 16:00:00 EDT,1250,79,21.5
2020-07-30 17:00:00 EDT,1258,83,21.1
2020-07-30 18:00:00 EDT,1282,86,21.2
2020-07-30 19:00:00 EDT,1255,72,23.4
2020-07-30 20:00:00 EDT,1197,83,21.3
2020-07-30 21:00:00 EDT,1158,93,19.4
2020-07-30 22:00:00 EDT,1052,94,18.2
2020-07-30 23:00:00 EDT,950,96,18.4
2020-07-31 00:00:00 EDT,890,97,17.6
2020-07-31 01:00:00 EDT,843,97,16.5
2020-07-31 02:00:00 EDT,807,98,16.5
2020-07-31 03:00:00 EDT,779,98,16.8
2020-07-31 04:00:00 EDT,767,96,15.7
2020-07-31 05:00:00 EDT,789,98,16.1
2020-07-31 06:00:00 EDT,870,98,16
2020-07-31 07:00:00 EDT,950,96,17.7
2020-07-31 08:00:00 EDT,1013,83,20.3
2020-07-31 09:00:00 EDT,1091,71,22.2
2020-07-31 10:00:00 EDT,1135,65,23.7
2020-07-31 11:00:00 EDT,1204,57,25.3
2020-07-31 12:00:00 EDT,1249,52,25.8
2020-07-31 13:00:00 EDT,1273,54,26.2
2020-07-31 14:00:00 EDT,1294,44,27.6
2020-07-31 15:00:00 EDT,1319,41,28.7
2020-07-31 16:00:00 EDT,1365,41,28.6
2020-07-31 17:00:00 EDT,1408,41,28.1
2020-07-31 18:00:00 EDT,1394,41,28.5
2020-07-31 19:00:00 EDT,1333,43,27.7
2020-07-31 20:00:00 EDT,1265,49,26
2020-07-31 21:00:00 EDT,1221,60,23.7
2020-07-31 22:00:00 EDT,1121,63,23
2020-07-31 23:00:00 EDT,1024,66,22.1
2020-08-01 00:00:00 EDT,938,83,18.5
2020-08-01 01:00:00 EDT,884,74,20.7
2020-08-01 02:00:00 EDT,832,74,20.4
2020-08-01 03:00:00 EDT,792,85,17.6
2020-08-01 04:00:00 EDT,782,93,16.3
2020-08-01 05:00:00 EDT,787,95,16.2
2020-08-01 06:00:00 EDT,805,94,16.8
2020-08-01 07:00:00 EDT,862,93,18
2020-08-01 08:00:00 EDT,952,83,20.9
2020-08-01 09:00:00 EDT,1030,61,23.9
2020-08-01 10:00:00 EDT,1080,55,25.5
2020-08-01 11:00:00 EDT,1164,56,26.4
2020-08-01 12:00:00 EDT,1218,45,28
2020-08-01 13:00:00 EDT,1253,44,28.3
2020-08-01 14:00:00 EDT,1291,40,29.4
2020-08-01 15:00:00 EDT,1320,39,29.8
2020-08-01 16:00:00 EDT,1365,38,30.1
2020-08-01 17:00:00 EDT,1405,45,28.8
2020-08-01 18:00:00 EDT,1393,43,29.4
2020-08-01 19:00:00 EDT,1336,51,27.3
2020-08-01 20:00:00 EDT,1256,64,24.7
2020-08-01 21:00:00 EDT,1209,72,22.1
2020-08-01 22:00:00 EDT,1119,67,22.7
2020-08-01 23:00:00 EDT,1032,72,21.4
2020-08-02 00:00:00 EDT,952,74,21.1
2020-08-02 01:00:00 EDT,891,75,21.3
2020-08-02 02:00:00 EDT,845,81,20.2
2020-08-02 03:00:00 EDT,815,82,20.3
2020-08-02 04:00:00 EDT,800,87,19.3
2020-08-02 05:00:00 EDT,794,87,19.4
2020-08-02 06:00:00 EDT,795,89,19
2020-08-02 07:00:00 EDT,828,87,19.9
2020-08-02 08:00:00 EDT,883,84,20.5
2020-08-02 09:00:00 EDT,931,92,20.3
2020-08-02 10:00:00 EDT,980,94,19.7
2020-08-02 11:00:00 EDT,1016,96,19.6
2020-08-02 12:00:00 EDT,1037,97,19.3
2020-08-02 13:00:00 EDT,1017,97,19.2
2020-08-02 14:00:00 EDT,1010,98,19.3
2020-08-02 15:00:00 EDT,1034,95,21.6
2020-08-02 16:00:00 EDT,1070,91,22
2020-08-02 17:00:00 EDT,1124,96,21.2
2020-08-02 18:00:00 EDT,1125,95,22.2
2020-08-02 19:00:00 EDT,1111,97,23.1
2020-08-02 20:00:00 EDT,1110,91,23.6
2020-08-02 21:00:00 EDT,1082,92,22.4
2020-08-02 22:00:00 EDT,1023,94,21.9
2020-08-02 23:00:00 EDT,944,96,21.1
2020-08-03 00:00:00 EDT,881,96,21
2020-08-03 01:00:00 EDT,838,97,20.7
2020-08-03 02:00:00 EDT,806,88,21.6
2020-08-03 03:00:00 EDT,788,92,20.9
2020-08-03 04:00:00 EDT,781,97,20.6
2020-08-03 05:00:00 EDT,782,97,19.2
2020-08-03 06:00:00 EDT,804,96,18.5
2020-08-03 07:00:00 EDT,819,95,16.9
2020-08-03 08:00:00 EDT,838,95,16.6
2020-08-03 09:00:00 EDT,875,89,17.4
2020-08-03 10:00:00 EDT,927,82,18.4
2020-08-03 11:00:00 EDT,963,81,19.2
2020-08-03 12:00:00 EDT,976,72,20.8
2020-08-03 13:00:00 EDT,981,72,21.6
2020-08-03 14:00:00 EDT,1012,68,22.2
2020-08-03 15:00:00 EDT,1053,67,22.9
2020-08-03 16:00:00 EDT,1125,65,24
2020-08-03 17:00:00 EDT,1213,61,24.6
2020-08-03 18:00:00 EDT,1222,61,24.7
2020-08-03 19:00:00 EDT,1178,59,24.5
2020-08-03 20:00:00 EDT,1146,68,22.9
2020-08-03 21:00:00 EDT,1119,86,20.9
2020-08-03 22:00:00 EDT,1037,92,19.4
2020-08-03 23:00:00 EDT,939,92,18.9
2020-08-04 00:00:00 EDT,894,90,18.8
2020-08-04 01:00:00 EDT,842,91,18.2
2020-08-04 02:00:00 EDT,790,93,17.8
2020-08-04 03:00:00 EDT,764,94,17.5
2020-08-04 04:00:00 EDT,785,95,17.3
2020-08-04 05:00:00 EDT,824,96,17.1
2020-08-04 06:00:00 EDT,869,96,16.9
2020-08-04 07:00:00 EDT,933,96,17.1
2020-08-04 08:00:00 EDT,979,93,17.6
2020-08-04 09:00:00 EDT,1040,92,18
2020-08-04 10:00:00 EDT,1069,94,18.2
2020-08-04 11:00:00 EDT,1098,97,18.5
2020-08-04 12:00:00 EDT,1122,97,18.9
2020-08-04 13:00:00 EDT,1120,96,20
2020-08-04 14:00:00 EDT,1129,96,20.9
2020-08-04 15:00:00 EDT,1141,96,20.8
2020-08-04 16:00:00 EDT,1165,97,20.8
2020-08-04 17:00:00 EDT,1192,96,20.5
2020-08-04 18:00:00 EDT,1165,97,20.6
2020-08-04 19:00:00 EDT,1131,97,20.2
2020-08-04 20:00:00 EDT,1114,97,20.2
2020-08-04 21:00:00 EDT,1068,97,19.9
2020-08-04 22:00:00 EDT,1015,98,19.4
2020-08-04 23:00:00 EDT,937,98,19.2
2020-08-05 00:00:00 EDT,874,98,19.2
2020-08-05 01:00:00 EDT,821,97,18.3
2020-08-05 02:00:00 EDT,766,96,18
2020-08-05 03:00:00 EDT,735,95,17.8
2020-08-05 04:00:00 EDT,737,94,17.5
2020-08-05 05:00:00 EDT,774,95,17.5
2020-08-05 06:00:00 EDT,831,95,17.4
2020-08-05 07:00:00 EDT,905,96,17.3
2020-08-05 08:00:00 EDT,968,95,17.7
2020-08-05 09:00:00 EDT,1010,91,18.7
2020-08-05 10:00:00 EDT,1023,83,19.6
2020-08-05 11:00:00 EDT,1064,84,19
2020-08-05 12:00:00 EDT,1089,76,20.5
2020-08-05 13:00:00 EDT,1072,66,22
2020-08-05 14:00:00 EDT,1093,67,22
2020-08-05 15:00:00 EDT,1077,52,22.8
2020-08-05 16:00:00 EDT,1105,56,22.2
2020-08-05 17:00:00 EDT,1143,45,22.8
2020-08-05 18:00:00 EDT,1129,49,22.5
2020-08-05 19:00:00 EDT,1087,52,21.8
2020-08-05 20:00:00 EDT,1047,58,20.2
2020-08-05 21:00:00 EDT,1022,63,17.9
2020-08-05 22:00:00 EDT,955,70,16.1
2020-08-05 23:00:00 EDT,862,67,16.5
2020-08-06 00:00:00 EDT,781,73,15.5
2020-08-06 01:00:00 EDT,759,82,14
2020-08-06 02:00:00 EDT,740,83,13.5
2020-08-06 03:00:00 EDT,739,87,13.2
2020-08-06 04:00:00 EDT,738,86,13.4
2020-08-06 05:00:00 EDT,750,88,13
2020-08-06 06:00:00 EDT,799,90,11.9
2020-08-06 07:00:00 EDT,858,91,12.9
2020-08-06 08:00:00 EDT,902,81,15.6
2020-08-06 09:00:00 EDT,929,74,17.4
2020-08-06 10:00:00 EDT,937,68,19.6
2020-08-06 11:00:00 EDT,984,63,20.5
2020-08-06 12:00:00 EDT,1031,56,21.1
2020-08-06 13:00:00 EDT,1052,51,22.7
2020-08-06 14:00:00 EDT,1072,46,23.3
2020-08-06 15:00:00 EDT,1108,43,24.3
2020-08-06 16:00:00 EDT,1145,41,24.9
2020-08-06 17:00:00 EDT,1214,43,25.2
2020-08-06 18:00:00 EDT,1231,43,24.9
2020-08-06 19:00:00 EDT,1194,51,24
2020-08-06 20:00:00 EDT,1134,67,20.9
2020-08-06 21:00:00 EDT,1094,70,18.6
2020-08-06 22:00:00 EDT,1013,72,18.1
2020-08-06 23:00:00 EDT,914,72,18.2
2020-08-07 00:00:00 EDT,849,82,16.5
2020-08-07 01:00:00 EDT,797,83,16.1
2020-08-07 02:00:00 EDT,753,89,15
2020-08-07 03:00:00 EDT,741,96,13.4
2020-08-07 04:00:00 EDT,741,97,13.9
2020-08-07 05:00:00 EDT,756,97,12.2
2020-08-07 06:00:00 EDT,821,98,12.3
2020-08-07 07:00:00 EDT,869,97,14.4
2020-08-07 08:00:00 EDT,936,90,16.3
2020-08-07 09:00:00 EDT,999,76,18.7
2020-08-07 10:00:00 EDT,1045,66,21.4
2020-08-07 11:00:00 EDT,1098,51,23.5
2020-08-07 12:00:00 EDT,1132,49,24.6
2020-08-07 13:00:00 EDT,1155,47,25.4
2020-08-07 14:00:00 EDT,1189,42,25.8
2020-08-07 15:00:00 EDT,1212,44,26.9
2020-08-07 16:00:00 EDT,1251,39,26.9
2020-08-07 17:00:00 EDT,1311,47,26.7
2020-08-07 18:00:00 EDT,1305,46,25.9
2020-08-07 19:00:00 EDT,1258,48,25.3
2020-08-07 20:00:00 EDT,1178,58,23.1
2020-08-07 21:00:00 EDT,1133,70,20.6
2020-08-07 22:00:00 EDT,1023,75,19.2
2020-08-07 23:00:00 EDT,952,77,18.2
2020-08-08 00:00:00 EDT,882,83,16.9
2020-08-08 01:00:00 EDT,816,81,18.2
2020-08-08 02:00:00 EDT,768,85,15.5
2020-08-08 03:00:00 EDT,767,89,15.6
2020-08-08 04:00:00 EDT,753,96,15.1
2020-08-08 05:00:00 EDT,746,95,15.1
2020-08-08 06:00:00 EDT,760,98,14.1
2020-08-08 07:00:00 EDT,794,97,15.8
2020-08-08 08:00:00 EDT,860,84,18.9
2020-08-08 09:00:00 EDT,944,75,21.5
2020-08-08 10:00:00 EDT,1001,62,23.6
2020-08-08 11:00:00 EDT,1063,56,25.4
2020-08-08 12:00:00 EDT,1117,50,26
2020-08-08 13:00:00 EDT,1131,41,27.2
2020-08-08 14:00:00 EDT,1183,39,28.4
2020-08-08 15:00:00 EDT,1203,46,27
2020-08-08 16:00:00 EDT,1237,45,27.3
2020-08-08 17:00:00 EDT,1296,42,27.6
2020-08-08 18:00:00 EDT,1293,41,28.5
2020-08-08 19:00:00 EDT,1228,49,26.7
2020-08-08 20:00:00 EDT,1178,66,23.8
2020-08-08 21:00:00 EDT,1149,65,23.3
2020-08-08 22:00:00 EDT,1073,66,23.1
2020-08-08 23:00:00 EDT,987,73,21.5
2020-08-09 00:00:00 EDT,916,79,20.5
2020-08-09 01:00:00 EDT,856,82,20.8
2020-08-09 02:00:00 EDT,831,87,19.7
2020-08-09 03:00:00 EDT,809,90,19.3
2020-08-09 04:00:00 EDT,794,91,19.1
2020-08-09 05:00:00 EDT,792,91,18.9
2020-08-09 06:00:00 EDT,794,91,18.7
2020-08-09 07:00:00 EDT,817,86,19
2020-08-09 08:00:00 EDT,853,82,19.9
2020-08-09 09:00:00 EDT,924,76,21.5
2020-08-09 10:00:00 EDT,980,70,23.2
2020-08-09 11:00:00 EDT,1016,73,22.7
2020-08-09 12:00:00 EDT,1074,76,22.9
2020-08-09 13:00:00 EDT,1067,80,21.4
2020-08-09 14:00:00 EDT,1053,94,19.7
2020-08-09 15:00:00 EDT,1062,91,19.5
2020-08-09 16:00:00 EDT,1096,86,21
2020-08-09 17:00:00 EDT,1136,83,21.6
2020-08-09 18:00:00 EDT,1134,88,21.5
2020-08-09 19:00:00 EDT,1113,93,20.8
2020-08-09 20:00:00 EDT,1105,95,20.8
2020-08-09 21:00:00 EDT,1087,97,20.1
2020-08-09 22:00:00 EDT,1010,99,19.6
2020-08-09 23:00:00 EDT,921,99,17.5
2020-08-10 00:00:00 EDT,844,99,18
2020-08-10 01:00:00 EDT,789,99,18.1
2020-08-10 02:00:00 EDT,756,99,16.2
2020-08-10 03:00:00 EDT,752,100,18.2
2020-08-10 04:00:00 EDT,762,100,18.4
2020-08-10 05:00:00 EDT,793,100,18.3
2020-08-10 06:00:00 EDT,855,100,18.3
2020-08-10 07:00:00 EDT,922,100,18.5
2020-08-10 08:00:00 EDT,994,100,19.1
2020-08-10 09:00:00 EDT,1070,100,20.1
2020-08-10 10:00:00 EDT,1155,98,21.6
2020-08-10 11:00:00 EDT,1250,77,24.4
2020-08-10 12:00:00 EDT,1338,75,26.2
2020-08-10 13:00:00 EDT,1384,70,27.2
2020-08-10 14:00:00 EDT,1411,65,28.8
2020-08-10 15:00:00 EDT,1437,71,28.5
2020-08-10 16:00:00 EDT,1407,76,27.1
2020-08-10 17:00:00 EDT,1427,73,24.2
2020-08-10 18:00:00 EDT,1389,75,23.8
2020-08-10 19:00:00 EDT,1355,71,24.6
2020-08-10 20:00:00 EDT,1298,81,23
2020-08-10 21:00:00 EDT,1224,88,21.9
2020-08-10 22:00:00 EDT,1140,91,21.3
2020-08-10 23:00:00 EDT,1054,90,22
2020-08-11 00:00:00 EDT,979,93,21.6
2020-08-11 01:00:00 EDT,925,94,21.8
2020-08-11 02:00:00 EDT,882,95,21.5
2020-08-11 03:00:00 EDT,869,94,21.8
2020-08-11 04:00:00 EDT,857,93,21.5
2020-08-11 05:00:00 EDT,901,96,20.9
2020-08-11 06:00:00 EDT,963,98,19.7
2020-08-11 07:00:00 EDT,1042,99,20.9
2020-08-11 08:00:00 EDT,1157,89,23.4
2020-08-11 09:00:00 EDT,1226,77,25.4
2020-08-11 10:00:00 EDT,1330,71,26.8
2020-08-11 11:00:00 EDT,1409,71,27.1
2020-08-11 12:00:00 EDT,1498,64,29
2020-08-11 13:00:00 EDT,1544,60,30
2020-08-11 14:00:00 EDT,1537,57,30.4
2020-08-11 15:00:00 EDT,1460,58,29.2
2020-08-11 16:00:00 EDT,1494,81,25.4
2020-08-11 17:00:00 EDT,1468,73,26.9
2020-08-11 18:00:00 EDT,1381,91,22.7
2020-08-11 19:00:00 EDT,1342,92,22.5
2020-08-11 20:00:00 EDT,1290,92,22.3
2020-08-11 21:00:00 EDT,1243,96,20.6
2020-08-11 22:00:00 EDT,1153,97,19.9
2020-08-11 23:00:00 EDT,1037,98,19.8
2020-08-12 00:00:00 EDT,965,98,19.9
2020-08-12 01:00:00 EDT,905,96,19.2
2020-08-12 02:00:00 EDT,881,97,18.4
2020-08-12 03:00:00 EDT,846,98,17.8
2020-08-12 04:00:00 EDT,851,94,19.4
2020-08-12 05:00:00 EDT,869,93,17.4
2020-08-12 06:00:00 EDT,928,97,15.9
2020-08-12 07:00:00 EDT,995,96,16.7
2020-08-12 08:00:00 EDT,1098,85,19.3
2020-08-12 09:00:00 EDT,1149,71,21
2020-08-12 10:00:00 EDT,1205,68,22.7
2020-08-12 11:00:00 EDT,1277,59,24.6
2020-08-12 12:00:00 EDT,1324,49,26.7
2020-08-12 13:00:00 EDT,1339,41,27.9
2020-08-12 14:00:00 EDT,1375,39,28.7
2020-08-12 15:00:00 EDT,1433,41,29.4
2020-08-12 16:00:00 EDT,1486,40,30
2020-08-12 17:00:00 EDT,1506,41,29.5
2020-08-12 18:00:00 EDT,1485,44,29.4
2020-08-12 19:00:00 EDT,1422,53,27.6
2020-08-12 20:00:00 EDT,1357,60,26
2020-08-12 21:00:00 EDT,1294,58,24.9
2020-08-12 22:00:00 EDT,1200,66,22.8
2020-08-12 23:00:00 EDT,1091,70,21.5
2020-08-13 00:00:00 EDT,985,77,19.9
2020-08-13 01:00:00 EDT,917,81,18.7
2020-08-13 02:00:00 EDT,882,85,17.2
2020-08-13 03:00:00 EDT,849,93,17.5
2020-08-13 04:00:00 EDT,842,91,17.4
2020-08-13 05:00:00 EDT,860,95,17.5
2020-08-13 06:00:00 EDT,918,94,17.9
2020-08-13 07:00:00 EDT,1002,90,18.5
2020-08-13 08:00:00 EDT,1088,74,21.4
2020-08-13 09:00:00 EDT,1144,63,23.1
2020-08-13 10:00:00 EDT,1237,56,25.6
2020-08-13 11:00:00 EDT,1291,51,27.9
2020-08-13 12:00:00 EDT,1363,34,29.5
2020-08-13 13:00:00 EDT,1385,35,30.8
2020-08-13 14:00:00 EDT,1409,32,30.9
2020-08-13 15:00:00 EDT,1437,29,30.1
2020-08-13 16:00:00 EDT,1465,25,30.2
2020-08-13 17:00:00 EDT,1491,28,29.2
2020-08-13 18:00:00 EDT,1454,36,28.8
2020-08-13 19:00:00 EDT,1381,38,27.3
2020-08-13 20:00:00 EDT,1302,41,25.3
2020-08-13 21:00:00 EDT,1265,50,23.1
2020-08-13 22:00:00 EDT,1147,57,22
2020-08-13 23:00:00 EDT,1039,61,21.2
2020-08-14 00:00:00 EDT,948,67,20.3
2020-08-14 01:00:00 EDT,877,69,20.2
2020-08-14 02:00:00 EDT,825,70,19.9
2020-08-14 03:00:00 EDT,817,72,19.7
2020-08-14 04:00:00 EDT,814,80,18
2020-08-14 05:00:00 EDT,854,81,17.6
2020-08-14 06:00:00 EDT,896,86,16.4
2020-08-14 07:00:00 EDT,985,79,18.2
2020-08-14 08:00:00 EDT,1056,66,20.1
2020-08-14 09:00:00 EDT,1100,59,21.4
2020-08-14 10:00:00 EDT,1140,53,23
2020-08-14 11:00:00 EDT,1197,52,24.6
2020-08-14 12:00:00 EDT,1224,46,25.1
2020-08-14 13:00:00 EDT,1251,43,26.4
2020-08-14 14:00:00 EDT,1272,41,26.9
2020-08-14 15:00:00 EDT,1281,38,27.2
2020-08-14 16:00:00 EDT,1332,40,26.5
2020-08-14 17:00:00 EDT,1369,34,26.9
2020-08-14 18:00:00 EDT,1347,36,26.4
2020-08-14 19:00:00 EDT,1293,44,25.2
2020-08-14 20:00:00 EDT,1218,54,21.8
2020-08-14 21:00:00 EDT,1163,64,20.3
2020-08-14 22:00:00 EDT,1070,78,16.5
2020-08-14 23:00:00 EDT,959,72,17.6
2020-08-15 00:00:00 EDT,906,72,18.1
2020-08-15 01:00:00 EDT,823,75,17.4
2020-08-15 02:00:00 EDT,792,83,15.9
2020-08-15 03:00:00 EDT,775,86,15
2020-08-15 04:00:00 EDT,774,88,14.9
2020-08-15 05:00:00 EDT,773,92,14.2
2020-08-15 06:00:00 EDT,769,91,14.1
2020-08-15 07:00:00 EDT,810,89,15.2
2020-08-15 08:00:00 EDT,868,79,17.8
2020-08-15 09:00:00 EDT,927,74,19.4
2020-08-15 10:00:00 EDT,962,73,21.5
2020-08-15 11:00:00 EDT,1016,66,23.1
2020-08-15 12:00:00 EDT,1098,63,24.7
2020-08-15 13:00:00 EDT,1150,55,26.1
2020-08-15 14:00:00 EDT,1160,48,27.6
2020-08-15 15:00:00 EDT,1204,48,28.1
2020-08-15 16:00:00 EDT,1267,46,28.3
2020-08-15 17:00:00 EDT,1321,41,28.3
2020-08-15 18:00:00 EDT,1322,41,27.7
2020-08-15 19:00:00 EDT,1264,50,26.3
2020-08-15 20:00:00 EDT,1199,60,23.7
2020-08-15 21:00:00 EDT,1133,60,22.9
2020-08-15 22:00:00 EDT,1056,66,21.4
2020-08-15 23:00:00 EDT,986,69,21
2020-08-16 00:00:00 EDT,917,74,19.9
2020-08-16 01:00:00 EDT,848,75,19.8
2020-08-16 02:00:00 EDT,817,79,18.6
2020-08-16 03:00:00 EDT,779,87,17.2
2020-08-16 04:00:00 EDT,771,86,17.3
2020-08-16 05:00:00 EDT,742,86,16.8
2020-08-16 06:00:00 EDT,738,91,15.8
2020-08-16 07:00:00 EDT,763,90,16.6
2020-08-16 08:00:00 EDT,825,87,17.9
2020-08-16 09:00:00 EDT,913,76,21.2
2020-08-16 10:00:00 EDT,986,70,22.6
2020-08-16 11:00:00 EDT,1071,69,23.8
2020-08-16 12:00:00 EDT,1148,61,26.1
2020-08-16 13:00:00 EDT,1197,56,27.1
2020-08-16 14:00:00 EDT,1193,55,28.1
2020-08-16 15:00:00 EDT,1175,52,27.6
2020-08-16 16:00:00 EDT,1154,81,22
2020-08-16 17:00:00 EDT,1164,91,19.4
2020-08-16 18:00:00 EDT,1148,94,18.8
2020-08-16 19:00:00 EDT,1099,94,18.4
2020-08-16 20:00:00 EDT,1079,95,18.6
2020-08-16 21:00:00 EDT,1047,96,17.9
2020-08-16 22:00:00 EDT,973,98,17.5
2020-08-16 23:00:00 EDT,894,99,17.8
2020-08-17 00:00:00 EDT,824,96,17.9
2020-08-17 01:00:00 EDT,781,98,17.5
2020-08-17 02:00:00 EDT,756,98,17.2
2020-08-17 03:00:00 EDT,740,99,17.3
2020-08-17 04:00:00 EDT,749,99,17.2
2020-08-17 05:00:00 EDT,781,99,17.3
2020-08-17 06:00:00 EDT,840,98,17.4
2020-08-17 07:00:00 EDT,913,98,17.4
2020-08-17 08:00:00 EDT,988,96,18.1
2020-08-17 09:00:00 EDT,1033,90,18.8
2020-08-17 10:00:00 EDT,1082,87,19.6
2020-08-17 11:00:00 EDT,1136,76,21.7
2020-08-17 12:00:00 EDT,1146,65,22.6
2020-08-17 13:00:00 EDT,1175,60,23.6
2020-08-17 14:00:00 EDT,1205,56,24.6
2020-08-17 15:00:00 EDT,1244,59,24.6
2020-08-17 16:00:00 EDT,1297,53,25
2020-08-17 17:00:00 EDT,1331,53,24.5
2020-08-17 18:00:00 EDT,1234,58,23.4
2020-08-17 19:00:00 EDT,1144,81,18.1
2020-08-17 20:00:00 EDT,1131,84,18.1
2020-08-17 21:00:00 EDT,1085,94,16.6
2020-08-17 22:00:00 EDT,986,89,18.2
2020-08-17 23:00:00 EDT,898,83,16.8
2020-08-18 00:00:00 EDT,834,93,15.2
2020-08-18 01:00:00 EDT,786,92,15.5
2020-08-18 02:00:00 EDT,759,91,14.5
2020-08-18 03:00:00 EDT,731,94,13.8
2020-08-18 04:00:00 EDT,752,97,13.8
2020-08-18 05:00:00 EDT,769,97,13.4
2020-08-18 06:00:00 EDT,835,98,13.1
2020-08-18 07:00:00 EDT,899,98,14.3
2020-08-18 08:00:00 EDT,931,97,14.8
2020-08-18 09:00:00 EDT,965,86,17.1
2020-08-18 10:00:00 EDT,990,75,19.1
2020-08-18 11:00:00 EDT,1033,73,19.9
2020-08-18 12:00:00 EDT,1086,65,21.4
2020-08-18 13:00:00 EDT,1101,60,21.8
2020-08-18 14:00:00 EDT,1087,59,21.4
2020-08-18 15:00:00 EDT,1071,55,20.6
2020-08-18 16:00:00 EDT,1092,49,22.2
2020-08-18 17:00:00 EDT,1158,52,22.4
2020-08-18 18:00:00 EDT,1137,55,20.9
2020-08-18 19:00:00 EDT,1081,59,20.2
2020-08-18 20:00:00 EDT,1053,60,18.7
2020-08-18 21:00:00 EDT,997,61,17.7
2020-08-18 22:00:00 EDT,924,69,15.5
2020-08-18 23:00:00 EDT,842,80,14.6
2020-08-19 00:00:00 EDT,791,81,14.4
2020-08-19 01:00:00 EDT,745,87,12.7
2020-08-19 02:00:00 EDT,711,88,13.8
2020-08-19 03:00:00 EDT,701,93,12.9
2020-08-19 04:00:00 EDT,696,92,13.9
2020-08-19 05:00:00 EDT,718,97,11.7
2020-08-19 06:00:00 EDT,795,97,12.4
2020-08-19 07:00:00 EDT,835,96,12.8
2020-08-19 08:00:00 EDT,877,85,14.6
2020-08-19 09:00:00 EDT,913,74,16
2020-08-19 10:00:00 EDT,939,66,17.9
2020-08-19 11:00:00 EDT,964,69,17.2
2020-08-19 12:00:00 EDT,973,63,17.9
2020-08-19 13:00:00 EDT,970,58,19.5
2020-08-19 14:00:00 EDT,971,52,19.8
2020-08-19 15:00:00 EDT,989,49,21.3
2020-08-19 16:00:00 EDT,1021,49,21
2020-08-19 17:00:00 EDT,1080,50,20.4
2020-08-19 18:00:00 EDT,1042,48,19.9
2020-08-19 19:00:00 EDT,1015,52,18.8
2020-08-19 20:00:00 EDT,1001,60,16.9
2020-08-19 21:00:00 EDT,968,69,15.2
2020-08-19 22:00:00 EDT,868,68,15.2
2020-08-19 23:00:00 EDT,811,77,13.9
2020-08-20 00:00:00 EDT,747,92,10.7
2020-08-20 01:00:00 EDT,716,95,10.3
