Date, Open, High, Low, Close
08/24/18,1.1542,1.164,1.1535,1.1622
08/27/18,1.1622,1.1695,1.1596,1.1678
08/28/18,1.168,1.1733,1.1663,1.1695
08/29/18,1.1697,1.1711,1.1652,1.1708
08/30/18,1.1709,1.1719,1.1643,1.1669
08/31/18,1.167,1.169,1.1585,1.1603
09/03/18,1.1603,1.1628,1.1589,1.162
09/04/18,1.1618,1.1629,1.153,1.1583
09/05/18,1.1582,1.1641,1.1543,1.1629
09/06/18,1.1631,1.166,1.1606,1.1623
09/07/18,1.1624,1.165,1.155,1.1553
09/10/18,1.1553,1.1616,1.1526,1.1594
09/11/18,1.1592,1.1644,1.1566,1.1606
09/12/18,1.1604,1.1648,1.157,1.1626
09/13/18,1.1625,1.1702,1.1609,1.169
09/14/18,1.1689,1.1723,1.1621,1.1622
09/17/18,1.1622,1.17,1.1621,1.1684
09/18/18,1.1683,1.1724,1.1652,1.1669
09/19/18,1.1668,1.1716,1.165,1.1672
09/20/18,1.1675,1.1785,1.1669,1.1779
09/21/18,1.1778,1.1804,1.1735,1.1748
09/24/18,1.1748,1.1816,1.1724,1.1748
09/25/18,1.1749,1.1793,1.1731,1.1766
09/26/18,1.1768,1.1799,1.1726,1.1742
09/27/18,1.174,1.1759,1.1639,1.1643
09/28/18,1.1641,1.1652,1.157,1.1604
10/01/18,1.1604,1.1624,1.1563,1.1578
10/02/18,1.158,1.1582,1.1505,1.1548
10/03/18,1.1547,1.1595,1.1465,1.148
10/04/18,1.1479,1.1541,1.1463,1.1516
10/05/18,1.1514,1.1544,1.1484,1.1522
10/08/18,1.1522,1.153,1.1461,1.1493
10/09/18,1.1491,1.1503,1.1433,1.1493
10/10/18,1.149,1.1546,1.148,1.152
10/11/18,1.1522,1.16,1.152,1.1596
10/12/18,1.1592,1.1611,1.1536,1.156
10/15/18,1.156,1.1606,1.1542,1.158
10/16/18,1.1582,1.1622,1.1565,1.1577
10/17/18,1.1574,1.1585,1.1497,1.1502
10/18/18,1.1502,1.1527,1.1449,1.1453
10/19/18,1.1455,1.1535,1.1434,1.1514
10/22/18,1.1514,1.1551,1.1457,1.1466
10/23/18,1.1464,1.1491,1.144,1.147
10/24/18,1.1473,1.1477,1.1381,1.1394
10/25/18,1.1393,1.1432,1.1357,1.1377
10/26/18,1.1375,1.1421,1.1336,1.1403
10/29/18,1.1403,1.1417,1.1361,1.1374
10/30/18,1.1373,1.1388,1.1341,1.1346
10/31/18,1.1343,1.1361,1.1302,1.1312
11/01/18,1.1313,1.1425,1.1308,1.141
11/02/18,1.1409,1.1458,1.1373,1.1387
11/05/18,1.1387,1.1424,1.1356,1.1407
11/06/18,1.1408,1.144,1.1393,1.1426
11/07/18,1.1428,1.1501,1.1398,1.1425
11/08/18,1.1427,1.1446,1.1353,1.1364
11/09/18,1.1362,1.137,1.1319,1.1336
11/12/18,1.1336,1.1336,1.1216,1.122
11/13/18,1.1219,1.1295,1.1217,1.1289
11/14/18,1.1292,1.1347,1.1263,1.1312
11/15/18,1.1309,1.1361,1.1275,1.1332
11/16/18,1.1328,1.1421,1.1321,1.1418
11/19/18,1.1418,1.1464,1.1394,1.1455
11/20/18,1.1454,1.1474,1.1359,1.1369
11/21/18,1.1372,1.1424,1.1365,1.1384
11/22/18,1.1386,1.1434,1.1381,1.1403
11/23/18,1.1402,1.1421,1.1327,1.1339
11/26/18,1.1339,1.1383,1.1324,1.1327
11/27/18,1.1328,1.1345,1.1278,1.1293
11/28/18,1.1288,1.1387,1.1267,1.1367
11/29/18,1.1365,1.1402,1.1348,1.1394
11/30/18,1.1396,1.1401,1.1305,1.132
12/03/18,1.132,1.1381,1.132,1.1354
12/04/18,1.1356,1.1419,1.1321,1.1343
12/05/18,1.1342,1.1361,1.1317,1.1343
12/06/18,1.1344,1.1413,1.1322,1.1379
12/07/18,1.1377,1.1423,1.1361,1.1386
12/10/18,1.1386,1.1443,1.135,1.1358
12/11/18,1.1357,1.1401,1.1306,1.1319
12/12/18,1.1318,1.1387,1.1315,1.1369
12/13/18,1.1368,1.1394,1.1332,1.1358
12/14/18,1.1364,1.1374,1.1269,1.1308
12/17/18,1.1308,1.136,1.1303,1.1347
12/18/18,1.1348,1.1403,1.1338,1.1361
12/19/18,1.1362,1.1441,1.1361,1.1379
12/20/18,1.1378,1.1486,1.1372,1.1447
12/21/18,1.1445,1.1475,1.1356,1.1369
12/24/18,1.1369,1.144,1.1369,1.1401
12/25/18,1.1404,1.1424,1.1365,1.1395
12/26/18,1.1394,1.1421,1.1343,1.1353
12/27/18,1.1355,1.1455,1.1353,1.1433
12/28/18,1.143,1.1478,1.1425,1.1442
12/31/18,1.1442,1.1469,1.1421,1.1469
01/01/19,1.1467,1.1585,1.1446,1.1465
01/02/19,1.1464,1.1498,1.1325,1.1343
01/03/19,1.1344,1.1412,1.1306,1.1395
01/04/19,1.1394,1.142,1.1346,1.1398
01/07/19,1.1398,1.1484,1.1398,1.1476
01/08/19,1.1474,1.1485,1.1422,1.1442
01/09/19,1.1442,1.1556,1.1437,1.1544
01/10/19,1.1542,1.1571,1.1486,1.15
01/11/19,1.1501,1.1541,1.1453,1.1468
01/14/19,1.1468,1.1483,1.145,1.1471
01/15/19,1.147,1.1491,1.1382,1.1415
01/16/19,1.1412,1.1424,1.1378,1.1393
01/17/19,1.139,1.1406,1.1372,1.1392
01/18/19,1.1389,1.1412,1.1354,1.1363
01/21/19,1.1363,1.1392,1.1358,1.1366
01/22/19,1.1364,1.1381,1.1337,1.1361
01/23/19,1.136,1.1396,1.1352,1.1381
01/24/19,1.1381,1.1393,1.1289,1.1306
01/25/19,1.1307,1.1419,1.13,1.1413
01/28/19,1.1413,1.1445,1.139,1.1428
01/29/19,1.1426,1.1451,1.1412,1.1434
01/30/19,1.1435,1.1502,1.1406,1.1482
01/31/19,1.148,1.1516,1.1437,1.1448
02/01/19,1.1449,1.1488,1.1435,1.1459
02/04/19,1.1459,1.1462,1.1424,1.1437
02/05/19,1.1439,1.1453,1.1401,1.1405
02/06/19,1.1406,1.1417,1.1361,1.1363
02/07/19,1.1362,1.1377,1.1324,1.1341
02/08/19,1.134,1.1353,1.1321,1.1325
02/11/19,1.1325,1.1332,1.1267,1.1278
02/12/19,1.1276,1.1341,1.1259,1.1326
02/13/19,1.1327,1.1343,1.126,1.1262
02/14/19,1.1261,1.1311,1.1249,1.1298
02/15/19,1.13,1.1312,1.1236,1.1298
02/18/19,1.1298,1.1336,1.1294,1.1312
02/19/19,1.1309,1.1359,1.1276,1.1343
02/20/19,1.1342,1.1373,1.1325,1.134
02/21/19,1.1337,1.1367,1.1321,1.1337
02/22/19,1.1336,1.1359,1.1317,1.1335
02/25/19,1.1335,1.1368,1.1335,1.1359
02/26/19,1.1357,1.1403,1.1345,1.1389
02/27/19,1.1388,1.1404,1.1362,1.1369
02/28/19,1.137,1.1421,1.136,1.1372
03/01/19,1.1373,1.1408,1.1354,1.1367
03/04/19,1.1367,1.1377,1.1309,1.134
03/05/19,1.1341,1.1348,1.1289,1.1309
03/06/19,1.1307,1.1325,1.1286,1.1308
03/07/19,1.1307,1.1321,1.1178,1.1194
03/08/19,1.1196,1.1246,1.1185,1.1236
03/11/19,1.1236,1.1259,1.1222,1.1244
03/12/19,1.1246,1.1307,1.1244,1.1288
03/13/19,1.1287,1.134,1.1278,1.1326
03/14/19,1.1329,1.1342,1.1295,1.1306
03/15/19,1.1304,1.1345,1.13,1.1325
03/18/19,1.1325,1.1361,1.1319,1.1341
03/19/19,1.1339,1.1362,1.1334,1.1353
03/20/19,1.1354,1.1448,1.1336,1.1415
03/21/19,1.1414,1.1439,1.1342,1.1377
03/22/19,1.1375,1.1392,1.1274,1.1304
03/25/19,1.1304,1.1333,1.1289,1.1315
03/26/19,1.1314,1.1327,1.1263,1.1266
03/27/19,1.1267,1.1286,1.1242,1.1243
03/28/19,1.1245,1.1262,1.1215,1.1222
03/29/19,1.1223,1.1247,1.1209,1.1219
04/01/19,1.1219,1.1251,1.1203,1.1216
04/02/19,1.1214,1.1219,1.1183,1.1207
04/03/19,1.1206,1.1256,1.12,1.1233
04/04/19,1.1235,1.1249,1.1205,1.1222
04/05/19,1.1221,1.1248,1.1211,1.1218
04/08/19,1.1218,1.1276,1.1215,1.1264
04/09/19,1.1262,1.1285,1.1256,1.1261
04/10/19,1.1263,1.1291,1.1231,1.1276
04/11/19,1.1277,1.1288,1.1249,1.1254
04/12/19,1.1256,1.1326,1.1253,1.13
04/15/19,1.13,1.1321,1.1299,1.1303
04/16/19,1.1306,1.1316,1.128,1.1282
04/17/19,1.128,1.1324,1.128,1.1296
04/18/19,1.1298,1.1305,1.1226,1.1234
04/19/19,1.1233,1.1257,1.1224,1.1243
04/22/19,1.1243,1.1264,1.1236,1.1258
04/23/19,1.1257,1.1262,1.1193,1.1227
04/24/19,1.1229,1.1229,1.1141,1.1156
04/25/19,1.1154,1.1163,1.1119,1.1134
04/26/19,1.1132,1.1175,1.1106,1.1148
04/29/19,1.1148,1.1188,1.1144,1.1185
04/30/19,1.1186,1.1231,1.1176,1.1215
05/01/19,1.1217,1.1265,1.1188,1.1195
05/02/19,1.1197,1.122,1.1171,1.1173
05/03/19,1.1179,1.1206,1.1136,1.1201
05/06/19,1.1176,1.1211,1.117,1.12
05/07/19,1.1199,1.1219,1.1166,1.1192
05/08/19,1.1193,1.1215,1.1182,1.1193
05/09/19,1.1194,1.1252,1.1175,1.1216
05/10/19,1.1214,1.1254,1.1214,1.1235
05/13/19,1.1237,1.1264,1.1221,1.1222
05/14/19,1.1224,1.1245,1.1201,1.1205
05/15/19,1.1204,1.1225,1.1179,1.1203
05/16/19,1.1201,1.1225,1.1166,1.1179
05/17/19,1.1177,1.1185,1.1155,1.1159
05/20/19,1.1161,1.1177,1.1151,1.1167
05/21/19,1.1168,1.1185,1.1141,1.1162
05/22/19,1.116,1.1182,1.1148,1.1153
05/23/19,1.1152,1.1188,1.1108,1.118
05/24/19,1.1181,1.1214,1.1178,1.1207
05/27/19,1.1209,1.1218,1.1186,1.1194
05/28/19,1.1192,1.1202,1.1159,1.1161
05/29/19,1.1163,1.1175,1.1124,1.1132
05/30/19,1.1133,1.1144,1.1117,1.1131
05/31/19,1.1128,1.1182,1.1125,1.1171
06/03/19,1.1165,1.1263,1.116,1.1242
06/04/19,1.124,1.1279,1.1227,1.1254
06/05/19,1.1253,1.1305,1.122,1.122
06/06/19,1.1222,1.1309,1.1201,1.1277
06/07/19,1.1276,1.1348,1.1252,1.1335
06/10/19,1.1341,1.1341,1.1292,1.1312
06/11/19,1.1314,1.1339,1.1302,1.1327
06/12/19,1.1333,1.1344,1.1283,1.1288
06/13/19,1.1286,1.1304,1.1269,1.1276
06/14/19,1.1277,1.1291,1.1202,1.1211
06/17/19,1.1238,1.1246,1.1203,1.1218
06/18/19,1.122,1.1244,1.1181,1.1194
06/19/19,1.1195,1.1255,1.1186,1.1225
06/20/19,1.1226,1.1318,1.1225,1.1293
06/21/19,1.1292,1.1379,1.1282,1.1369
06/24/19,1.1396,1.1403,1.1367,1.1399
06/25/19,1.1401,1.1415,1.1344,1.1367
06/26/19,1.1368,1.1392,1.1348,1.137
06/27/19,1.1372,1.1382,1.1347,1.1369
06/28/19,1.1368,1.1395,1.1352,1.1372
07/01/19,1.1389,1.1389,1.1281,1.1285
07/02/19,1.1284,1.1322,1.1276,1.1287
07/03/19,1.1285,1.1307,1.1269,1.1279
07/04/19,1.1278,1.1297,1.1274,1.1283
07/05/19,1.1284,1.1289,1.1207,1.1225
07/08/19,1.1235,1.1236,1.1206,1.1215
07/09/19,1.1216,1.122,1.1195,1.1208
07/10/19,1.1207,1.1264,1.1201,1.1251
07/11/19,1.1253,1.1286,1.1245,1.1255
07/12/19,1.1256,1.1277,1.1239,1.1269
07/15/19,1.1287,1.1287,1.1254,1.1259
07/16/19,1.1258,1.1265,1.1201,1.1209
07/17/19,1.1211,1.1234,1.12,1.1225
07/18/19,1.1223,1.128,1.1207,1.1279
07/19/19,1.1278,1.1283,1.1204,1.1221
07/22/19,1.1234,1.1234,1.1206,1.1211
07/23/19,1.1209,1.1212,1.1145,1.1153
07/24/19,1.1154,1.1157,1.1127,1.1139
07/25/19,1.1141,1.1188,1.1103,1.1146
07/26/19,1.1147,1.1153,1.1113,1.1127
07/29/19,1.1147,1.1153,1.1114,1.1144
07/30/19,1.1145,1.1161,1.1133,1.1158
07/31/19,1.1157,1.1163,1.1061,1.1078
08/01/19,1.1076,1.1097,1.1027,1.1084
08/02/19,1.1085,1.1118,1.1071,1.1108
08/05/19,1.113,1.1214,1.1103,1.1203
08/06/19,1.1202,1.1251,1.1172,1.1201
08/07/19,1.12,1.1242,1.1179,1.12
08/08/19,1.12,1.1234,1.1178,1.1179
08/09/19,1.118,1.1223,1.1179,1.12
08/12/19,1.1312,1.1312,1.1162,1.1216
08/13/19,1.1214,1.1229,1.1171,1.1172
08/14/19,1.1173,1.1192,1.1131,1.1139
08/15/19,1.114,1.1159,1.1092,1.1107
08/16/19,1.1108,1.1115,1.1066,1.1091
08/19/19,1.1095,1.1112,1.1077,1.108
08/20/19,1.1079,1.1108,1.1066,1.1097
08/21/19,1.1099,1.1108,1.108,1.1086
08/22/19,1.1084,1.1114,1.1063,1.1081
08/23/19,1.108,1.1155,1.1052,1.1144
08/26/19,1.124,1.124,1.1095,1.11
08/27/19,1.1103,1.1117,1.1086,1.1091
08/28/19,1.1092,1.1099,1.1074,1.1078
08/29/19,1.1077,1.1094,1.1042,1.1058
08/30/19,1.102,1.1062,1.0962,1.0991
09/02/19,1.1011,1.1011,1.0958,1.0971
09/03/19,1.0969,1.0979,1.0926,1.0975
09/04/19,1.0976,1.1039,1.0969,1.1037
09/05/19,1.1036,1.1085,1.1018,1.1036
09/06/19,1.1037,1.1058,1.102,1.1031
09/09/19,1.1133,1.1133,1.1016,1.1047
09/10/19,1.1049,1.106,1.1031,1.1044
09/11/19,1.1042,1.1057,1.0985,1.101
09/12/19,1.1012,1.1087,1.0928,1.1062
09/13/19,1.1065,1.1111,1.1056,1.1074
09/16/19,1.1157,1.1157,1.0994,1.1003
09/17/19,1.1,1.1077,1.0991,1.1074
09/18/19,1.1073,1.1077,1.1015,1.1031
09/19/19,1.1023,1.1075,1.1022,1.104
09/20/19,1.1041,1.1068,1.0998,1.1018
09/23/19,1.1018,1.1026,1.0966,1.0995
09/24/19,1.0994,1.1025,1.0983,1.102
09/25/19,1.1019,1.1024,1.0938,1.0943
09/26/19,1.0942,1.0967,1.091,1.0921
09/27/19,1.0919,1.0958,1.0905,1.0941
09/30/19,1.0939,1.0949,1.0886,1.09
10/01/19,1.0898,1.0943,1.0879,1.0933
10/02/19,1.0932,1.0965,1.0904,1.0958
10/03/19,1.0959,1.0999,1.094,1.0964
10/04/19,1.0965,1.0998,1.0958,1.0979
10/07/19,1.0978,1.1,1.0961,1.0973
10/08/19,1.0972,1.0997,1.0941,1.0958
10/09/19,1.0957,1.0991,1.0951,1.0971
10/10/19,1.097,1.1035,1.097,1.1004
10/11/19,1.1005,1.1062,1.1001,1.1038
10/14/19,1.1037,1.1043,1.1014,1.1024
10/15/19,1.1025,1.1046,1.0992,1.1032
10/16/19,1.1034,1.1086,1.1022,1.1073
10/17/19,1.1074,1.114,1.1065,1.1123
10/18/19,1.1125,1.1173,1.1115,1.117
10/21/19,1.1184,1.1184,1.1139,1.115
10/22/19,1.1151,1.1159,1.1119,1.1124
10/23/19,1.1126,1.114,1.1106,1.1131
10/24/19,1.113,1.1163,1.1093,1.1103
10/25/19,1.1105,1.1124,1.1073,1.1079
10/28/19,1.108,1.1107,1.107,1.1101
10/29/19,1.1099,1.1119,1.1074,1.1112
10/30/19,1.1114,1.1153,1.108,1.1151
10/31/19,1.1152,1.1176,1.1132,1.1154
11/01/19,1.1153,1.1174,1.1128,1.1166
11/04/19,1.1167,1.1177,1.1124,1.1128
11/05/19,1.113,1.114,1.1063,1.1076
11/06/19,1.1075,1.1094,1.1064,1.1065
11/07/19,1.1067,1.1092,1.1037,1.1051
11/08/19,1.1052,1.1057,1.1017,1.1018
11/11/19,1.1022,1.1044,1.1017,1.1035
11/12/19,1.1033,1.1039,1.1002,1.101
11/13/19,1.1011,1.1021,1.0996,1.1009
11/14/19,1.1007,1.1029,1.099,1.102
11/15/19,1.1022,1.1058,1.1015,1.1053
11/18/19,1.1053,1.1092,1.105,1.1072
11/19/19,1.1074,1.1085,1.1062,1.1079
11/20/19,1.1078,1.1082,1.1053,1.1075
11/21/19,1.1073,1.1098,1.1054,1.1059
11/22/19,1.106,1.1088,1.1015,1.102
11/25/19,1.1022,1.1034,1.1004,1.1015
11/26/19,1.1016,1.1027,1.1006,1.1021
11/27/19,1.1022,1.1025,1.0992,1.1
11/28/19,1.0999,1.1019,1.0998,1.101
11/29/19,1.1009,1.103,1.0981,1.1018
12/02/19,1.1018,1.1091,1.1002,1.1079
12/03/19,1.108,1.1095,1.1065,1.1081
12/04/19,1.1083,1.1115,1.1066,1.1077
12/05/19,1.1079,1.1111,1.1078,1.1103
12/06/19,1.1105,1.1112,1.1039,1.1061
12/09/19,1.1059,1.1079,1.1054,1.1066
12/10/19,1.1065,1.1099,1.1062,1.1094
12/11/19,1.1093,1.1146,1.1071,1.1132
12/12/19,1.1131,1.1155,1.1103,1.1132
12/13/19,1.113,1.12,1.1112,1.112
12/16/19,1.1121,1.1159,1.1121,1.1145
12/17/19,1.1159,1.1176,1.113,1.1153
12/18/19,1.115,1.1156,1.1111,1.1114
12/19/19,1.1113,1.1145,1.1108,1.1121
12/20/19,1.112,1.1126,1.1066,1.1078
12/23/19,1.1079,1.1098,1.107,1.109
12/24/19,1.1091,1.1096,1.107,1.109
12/25/19,1.1091,1.1316,1.1075,1.1092
12/26/19,1.1092,1.1249,1.1081,1.1099
12/27/19,1.1099,1.1189,1.1096,1.1176
12/30/19,1.1178,1.1221,1.1173,1.1201
12/31/19,1.12,1.124,1.1198,1.1215
01/01/20,1.1214,1.1277,1.1158,1.1264
01/02/20,1.1261,1.1261,1.1163,1.1172
01/03/20,1.1173,1.1181,1.1124,1.1159
01/06/20,1.116,1.1207,1.1158,1.1197
01/07/20,1.1198,1.1199,1.1134,1.1153
01/08/20,1.1155,1.117,1.1102,1.1106
01/09/20,1.1104,1.1121,1.1094,1.1105
01/10/20,1.1106,1.1131,1.1085,1.1121
01/13/20,1.1122,1.1147,1.1113,1.1134
01/14/20,1.1135,1.1145,1.1104,1.1128
01/15/20,1.1127,1.1164,1.1119,1.1151
01/16/20,1.115,1.1174,1.1128,1.1136
01/17/20,1.1137,1.1144,1.1086,1.1093
01/20/20,1.1091,1.1103,1.1077,1.1096
01/21/20,1.1095,1.1119,1.108,1.1083
01/22/20,1.1082,1.1099,1.1071,1.1095
01/23/20,1.1093,1.1108,1.1037,1.1055
01/24/20,1.1056,1.1062,1.102,1.1025
01/27/20,1.1027,1.1038,1.101,1.102
01/28/20,1.1018,1.1026,1.0998,1.1021
01/29/20,1.1023,1.1029,1.0993,1.1012
01/30/20,1.1011,1.104,1.1003,1.1033
01/31/20,1.1032,1.1097,1.1018,1.1097
02/03/20,1.1095,1.1097,1.1037,1.1062
02/04/20,1.106,1.1065,1.1033,1.1043
02/05/20,1.1045,1.1049,1.0994,1.0999
02/06/20,1.0998,1.1015,1.0964,1.0982
02/07/20,1.0981,1.0986,1.0942,1.0947
02/10/20,1.0945,1.0959,1.0909,1.0911
02/11/20,1.0913,1.0925,1.0893,1.0917
02/12/20,1.0917,1.0926,1.0865,1.0875
02/13/20,1.0876,1.0891,1.0835,1.0842
02/14/20,1.0843,1.0862,1.0829,1.0831
02/17/20,1.0833,1.0853,1.0829,1.0836
02/18/20,1.0837,1.084,1.0787,1.0794
02/19/20,1.0793,1.0815,1.0782,1.0805
02/20/20,1.0808,1.0821,1.0778,1.0784
02/21/20,1.0785,1.0864,1.0783,1.0846
02/24/20,1.0845,1.0874,1.0808,1.0856
02/25/20,1.0855,1.0891,1.0831,1.0881
02/26/20,1.088,1.091,1.0855,1.0881
02/27/20,1.0879,1.1006,1.0876,1.1001
02/28/20,1.1,1.1054,1.0952,1.1026
03/02/20,1.1027,1.1184,1.1027,1.1134
03/03/20,1.1135,1.1213,1.1097,1.1172
03/04/20,1.1173,1.1187,1.1096,1.1136
03/05/20,1.1137,1.1245,1.112,1.1236
03/06/20,1.1237,1.1356,1.1214,1.1285
03/09/20,1.1286,1.1486,1.1286,1.144
03/10/20,1.1443,1.1459,1.1276,1.1282
03/11/20,1.1281,1.1366,1.1258,1.1271
03/12/20,1.1272,1.1335,1.1056,1.1184
03/13/20,1.1186,1.1221,1.1056,1.1103
03/16/20,1.1144,1.1238,1.1064,1.1181
03/17/20,1.1183,1.1189,1.0957,1.0998
03/18/20,1.0999,1.1046,1.0802,1.0916
03/19/20,1.0914,1.098,1.0655,1.0693
03/20/20,1.0691,1.0832,1.0637,1.0696
03/23/20,1.0763,1.0826,1.0635,1.0728
03/24/20,1.0724,1.0889,1.0723,1.0788
03/25/20,1.079,1.0896,1.076,1.0883
03/26/20,1.0882,1.1059,1.087,1.1035
03/27/20,1.1033,1.1148,1.0956,1.1139
03/30/20,1.1168,1.1168,1.1011,1.1046
03/31/20,1.1045,1.1054,1.0928,1.1034
04/01/20,1.1035,1.104,1.0902,1.0963
04/02/20,1.0964,1.0971,1.082,1.0857
04/03/20,1.0858,1.0865,1.0774,1.0799
04/06/20,1.081,1.0836,1.0769,1.0793
04/07/20,1.0794,1.0926,1.0784,1.0892
04/08/20,1.0891,1.0903,1.0831,1.0857
04/09/20,1.0859,1.0953,1.0841,1.0931
04/10/20,1.0932,1.0954,1.0919,1.0936
04/13/20,1.0937,1.0969,1.0893,1.0911
04/14/20,1.091,1.0987,1.0899,1.098
04/15/20,1.0982,1.0993,1.0857,1.0913
04/16/20,1.0911,1.0913,1.0817,1.0838
04/17/20,1.0839,1.0893,1.0812,1.0876
04/20/20,1.0878,1.0897,1.0841,1.0863
04/21/20,1.0862,1.0881,1.0817,1.0859
04/22/20,1.0857,1.0885,1.0803,1.0824
04/23/20,1.0822,1.0848,1.0756,1.0778
04/24/20,1.0777,1.083,1.0728,1.0822
04/27/20,1.082,1.0861,1.0812,1.083
04/28/20,1.0829,1.089,1.081,1.082
04/29/20,1.0819,1.0886,1.0817,1.0874
04/30/20,1.0876,1.0973,1.0835,1.0954
05/01/20,1.0953,1.1017,1.0935,1.098
05/04/20,1.1094,1.1094,1.0896,1.0904
05/05/20,1.0906,1.0926,1.0825,1.0837
05/06/20,1.0838,1.0848,1.0782,1.0795
05/07/20,1.0796,1.0836,1.0767,1.0835
05/08/20,1.0833,1.0876,1.0816,1.0837
05/11/20,1.0971,1.0971,1.08,1.0809
05/12/20,1.0807,1.0884,1.0784,1.085
05/13/20,1.0848,1.0897,1.0812,1.0817
05/14/20,1.0819,1.0825,1.0776,1.0807
05/15/20,1.0805,1.085,1.079,1.0818
05/18/20,1.0817,1.0928,1.0799,1.0915
05/19/20,1.0916,1.0978,1.0902,1.0923
05/20/20,1.0922,1.0999,1.0918,1.0979
05/21/20,1.098,1.101,1.0938,1.0952
05/22/20,1.095,1.0959,1.0885,1.0898
05/25/20,1.0897,1.0916,1.0871,1.0898
05/26/20,1.0899,1.0998,1.0891,1.0983
05/27/20,1.0981,1.1031,1.0935,1.1009
05/28/20,1.101,1.1095,1.0992,1.1078
05/29/20,1.1077,1.1146,1.1068,1.1103
06/01/20,1.1099,1.1155,1.1099,1.1135
06/02/20,1.1137,1.1197,1.1116,1.1168
06/03/20,1.1172,1.1258,1.1166,1.1235
06/04/20,1.1233,1.1362,1.1195,1.1336
06/05/20,1.1337,1.1384,1.1279,1.1289
06/08/20,1.1286,1.1321,1.1268,1.1296
06/09/20,1.1294,1.1365,1.1241,1.1339
06/10/20,1.1341,1.1423,1.1332,1.1379
06/11/20,1.138,1.1402,1.1288,1.1299
06/12/20,1.1298,1.1341,1.1214,1.1257
06/15/20,1.1257,1.1334,1.1226,1.1324
06/16/20,1.1323,1.1354,1.1228,1.1264
06/17/20,1.1262,1.1296,1.1208,1.1243
06/18/20,1.1244,1.1262,1.1186,1.1203
06/19/20,1.1205,1.1256,1.117,1.1179
06/22/20,1.1179,1.1271,1.1168,1.1262
06/23/20,1.126,1.1349,1.1234,1.1308
06/24/20,1.1307,1.1327,1.1248,1.1252
06/25/20,1.1251,1.126,1.1191,1.1219
06/26/20,1.122,1.124,1.1197,1.122
06/29/20,1.122,1.1289,1.1208,1.1243
06/30/20,1.1241,1.1262,1.1192,1.1236
07/01/20,1.1235,1.1277,1.1185,1.1253
07/02/20,1.1251,1.1302,1.1223,1.124
07/03/20,1.124,1.1255,1.122,1.1248
07/06/20,1.1249,1.1346,1.124,1.1309
07/07/20,1.1308,1.1334,1.126,1.1275
07/08/20,1.1274,1.135,1.1263,1.1329
07/09/20,1.1332,1.1372,1.128,1.1285
07/10/20,1.1284,1.1326,1.1256,1.13
07/13/20,1.13,1.1377,1.13,1.1345
07/14/20,1.1344,1.141,1.1325,1.1401
07/15/20,1.14,1.1453,1.1392,1.1412
07/16/20,1.141,1.1442,1.137,1.1385
07/17/20,1.1383,1.1445,1.1378,1.1428
07/20/20,1.1429,1.1468,1.1403,1.1447
07/21/20,1.1449,1.1542,1.1423,1.1528
07/22/20,1.1527,1.1602,1.1507,1.1571
07/23/20,1.1569,1.1627,1.1542,1.1598
07/24/20,1.1597,1.1659,1.1582,1.1656
07/27/20,1.1657,1.1782,1.1638,1.1752
07/28/20,1.1751,1.1775,1.17,1.1716
07/29/20,1.1719,1.1805,1.1715,1.1791
07/30/20,1.1793,1.1849,1.1731,1.1847
07/31/20,1.1849,1.1907,1.1764,1.1781
08/03/20,1.1779,1.1798,1.1699,1.1764
08/04/20,1.1764,1.1805,1.1723,1.1804
08/05/20,1.1802,1.1905,1.1792,1.1864
08/06/20,1.1865,1.1912,1.1819,1.1878
08/07/20,1.1879,1.1885,1.1756,1.1787
08/10/20,1.1787,1.1802,1.1736,1.1739
08/11/20,1.1737,1.1807,1.1723,1.1742
08/12/20,1.1741,1.1813,1.1711,1.1785
08/13/20,1.1784,1.1865,1.1782,1.1813
08/14/20,1.1816,1.1851,1.1784,1.1844
08/17/20,1.1844,1.1882,1.1829,1.187
08/18/20,1.1871,1.1966,1.1866,1.193
08/19/20,1.1931,1.1953,1.183,1.184
08/20/20,1.1841,1.1869,1.1804,1.1861
08/21/20,1.1863,1.1884,1.1755,1.1796
08/24/20,1.1798,1.185,1.1784,1.1788
08/25/20,1.179,1.1845,1.1784,1.1836
08/26/20,1.1834,1.1843,1.1772,1.1831
08/27/20,1.183,1.1901,1.1765,1.1822
08/28/20,1.1823,1.1921,1.1811,1.1906
08/31/20,1.1905,1.1966,1.1885,1.1937
09/01/20,1.1936,1.2011,1.1902,1.1912
09/02/20,1.1913,1.1929,1.1823,1.1857
09/03/20,1.1851,1.1865,1.179,1.1853
09/04/20,1.1851,1.1866,1.1781,1.1841
09/07/20,1.1839,1.1851,1.1811,1.1816
09/08/20,1.1814,1.1828,1.1765,1.1775
09/09/20,1.1776,1.1832,1.1753,1.1804
09/10/20,1.1805,1.1917,1.1801,1.1816
09/11/20,1.1814,1.1874,1.1813,1.1847
09/14/20,1.1843,1.1888,1.1832,1.1863
09/15/20,1.1865,1.1902,1.1841,1.1846
09/16/20,1.1847,1.1884,1.1789,1.1817
09/17/20,1.1818,1.1853,1.1742,1.1849
09/18/20,1.1848,1.1871,1.1829,1.1842
09/21/20,1.184,1.1873,1.1731,1.1771
09/22/20,1.1769,1.1776,1.1692,1.1708
09/23/20,1.1709,1.172,1.1652,1.1662
09/24/20,1.166,1.1688,1.1626,1.1669
